household_id,village,monthly_income,house_condition,num_dependents
750,Village B,5668237.299259993,good,3
751,Village C,2817741.9255943666,average,2
752,Village A,5575731.7966456255,good,1
753,Village C,7124032.353591075,poor,0
754,Village A,5335035.225060085,poor,5
755,Village B,7748042.684266249,poor,2
756,Village C,1914373.715860066,average,0
757,Village A,1017355.9052395788,poor,3
758,Village B,5521034.843707507,poor,3
759,Village C,5552992.286747767,average,1
760,Village C,900000.0,average,1
761,Village A,3752847.81759597,poor,2
762,Village A,2982675.37123309,average,4
763,Village A,2216107.518593687,average,3
764,Village B,2977916.470780378,poor,0
765,Village A,6191575.603198719,poor,4
766,Village C,2965189.9574205833,poor,3
767,Village C,3033755.730836317,average,2
768,Village A,1762389.3822846417,good,3
769,Village A,7537819.285031652,poor,1
770,Village C,5869264.730941269,poor,0
771,Village B,900000.0,good,0
772,Village A,3035519.841553627,good,1
773,Village A,6057035.768789852,average,4
774,Village C,7562785.097965674,good,1
775,Village A,6681677.518733313,average,0
776,Village B,4288634.179484229,average,2
777,Village C,1137246.2784139235,poor,4
778,Village A,6740497.98782262,poor,5
779,Village C,4406206.297358992,poor,3
780,Village A,5137724.02923014,good,5
781,Village A,4645159.123583007,good,2
782,Village A,2288941.0008474644,average,5
783,Village B,5728500.424445978,poor,4
784,Village B,5452918.062226893,poor,0
785,Village C,4148422.3141704034,poor,0
786,Village A,5942211.5997249745,poor,2
787,Village A,2252000.905153388,average,5
788,Village B,4461994.448233782,good,4
789,Village A,5052254.945871578,poor,3
790,Village B,1530144.7357298755,poor,5
791,Village A,4885806.7783278935,average,5
792,Village C,6467290.293362591,poor,3
793,Village A,4393538.151914265,good,1
794,Village A,4931770.194971311,poor,2
795,Village B,6124688.078468334,poor,4
796,Village A,4224399.782267455,poor,2
797,Village A,4404405.200911422,poor,3
798,Village B,2646592.9709350658,average,4
799,Village C,4970126.44535847,poor,0
800,Village C,4330303.032790439,poor,0
801,Village B,5998179.590106646,average,4
802,Village B,6126919.908366478,poor,2
803,Village B,6582418.078025762,poor,2
804,Village B,3983479.298209738,average,0
805,Village B,900000.0,average,0
806,Village C,6483279.492929549,good,3
807,Village C,5862241.928194818,poor,4
808,Village B,3729416.7906278204,poor,2
809,Village A,6109880.399134674,poor,3
810,Village B,2102820.394967517,poor,2
811,Village A,7060480.42574055,average,0
812,Village B,4332750.8964118995,good,4
813,Village B,3342144.773990209,average,1
814,Village C,3756596.8875222243,poor,4
815,Village A,4537030.027999575,average,5
816,Village A,4975975.853401073,good,1
817,Village C,5096560.560798814,poor,3
818,Village C,4140785.1120837517,average,1
819,Village C,5400479.146922958,good,1
820,Village C,5016558.548666867,average,3
821,Village A,3704854.008851202,average,4
822,Village A,3403618.751157472,poor,3
823,Village B,6216731.085789675,poor,5
824,Village B,6048652.071995811,poor,0
825,Village C,5114272.710322526,average,0
826,Village C,6848390.931980403,poor,1
827,Village C,1077344.687664731,good,3
828,Village B,3871210.716986594,good,3
829,Village B,2687365.7753307116,average,3
830,Village B,9512544.530275702,poor,5
831,Village B,6426439.640791973,poor,5
832,Village B,4841876.032683448,average,4
833,Village B,6569981.157692312,average,2
834,Village B,7232551.32751023,average,2
835,Village C,7211263.383048141,poor,2
836,Village C,6843406.970200706,average,4
837,Village C,4474919.353435877,average,3
838,Village C,3997269.1610320956,average,2
839,Village B,3075621.64003863,average,3
840,Village A,6004894.533458015,average,1
841,Village B,4682128.529342438,poor,2
842,Village A,4163057.9389656084,poor,1
843,Village C,4058677.276544395,average,4
844,Village B,7900385.261269377,poor,0
845,Village C,6905360.825683342,average,5
846,Village B,8660787.712256331,average,4
847,Village C,6058032.599784218,good,4
848,Village A,5113908.880509797,average,4
849,Village A,4949195.098510151,poor,2
850,Village A,2959396.9054770544,poor,1
851,Village B,2477162.0164971985,good,5
852,Village A,6014682.043785749,poor,2
853,Village B,3130642.5790334903,average,0
854,Village A,5422915.507734472,average,5
855,Village A,7230933.366190423,poor,4
856,Village B,3669092.1339382073,poor,3
857,Village B,9020963.269183155,average,0
858,Village A,3018609.758111801,good,1
859,Village B,6980389.512979692,poor,0
860,Village A,5849512.362264724,good,2
861,Village B,7388190.499892302,average,3
862,Village C,2767604.7772806208,good,2
863,Village C,9614041.83390722,poor,5
864,Village C,4642449.832434189,poor,4
865,Village C,6353295.878598563,good,4
866,Village C,7888974.977893002,good,0
867,Village A,3790675.8650095686,poor,4
868,Village C,6651452.725894357,average,4
869,Village C,3457060.7095570145,good,5
870,Village C,7793923.160915678,poor,1
871,Village C,3479638.537542532,average,1
872,Village B,5077013.964991518,good,2
873,Village A,5612241.40202392,poor,2
874,Village C,6568599.539445231,poor,1
875,Village C,8936952.61685309,average,0
876,Village C,4096062.020771021,poor,1
877,Village A,7277469.548547213,poor,2
878,Village B,8940516.897268273,good,3
879,Village A,5331466.721729835,average,4
880,Village B,3899734.499759417,good,5
881,Village C,1539932.5211294168,good,3
882,Village C,8766551.534822125,poor,3
883,Village A,4511111.340151273,poor,4
884,Village A,2997283.001538898,poor,1
885,Village B,2283339.8315804745,poor,0
886,Village B,2993571.6192199173,average,3
887,Village A,6839410.58645433,average,0
888,Village B,7115737.055349477,average,5
889,Village A,6304243.742911072,poor,5
890,Village B,5264675.654706729,poor,5
891,Village A,2508958.8209973285,average,2
892,Village A,3540118.108195905,average,3
893,Village A,2786761.178637449,poor,5
894,Village B,6145642.01105253,average,2
895,Village B,2873375.0422765915,poor,5
896,Village B,3571507.777892815,poor,1
897,Village A,4633025.514002986,average,3
898,Village B,1660399.6938073058,poor,2
899,Village B,5093542.861681693,average,5
900,Village A,4785694.237928927,poor,2
901,Village C,7368418.291923381,poor,5
902,Village A,3360268.909932496,poor,1
903,Village B,2401608.963375329,good,0
904,Village A,4251880.70081743,average,5
905,Village C,2803817.4131279676,good,0
906,Village A,5078309.183626249,average,3
907,Village B,1280130.2763467878,average,1
908,Village C,3789309.193245437,poor,3
909,Village B,3143256.6603555605,poor,0
910,Village C,6135514.154172137,poor,1
911,Village C,3378870.5807492696,poor,4
912,Village A,1527808.482803002,average,1
913,Village A,4596359.806130903,poor,1
914,Village B,5639772.280549018,poor,4
915,Village A,4457589.613478549,poor,2
916,Village A,3777354.4415617846,poor,2
917,Village C,3656875.798831475,average,2
918,Village A,5225896.0648840675,good,0
919,Village C,3221102.501520904,poor,1
920,Village C,4343034.057178932,poor,5
921,Village C,6500893.1417747475,poor,4
922,Village B,2397353.8421887094,good,5
923,Village B,4912665.960519455,poor,0
924,Village B,1422021.1744059906,average,4
925,Village C,5455859.340019906,average,5
926,Village B,3042381.5784018775,poor,0
927,Village B,7039183.62606159,poor,0
928,Village A,2046105.3807093021,poor,0
929,Village B,5884158.073602016,good,4
930,Village B,7442262.157052986,average,5
931,Village C,2938621.197159063,average,5
932,Village C,3276230.1420101207,average,3
933,Village C,3111608.7112468053,average,0
934,Village C,4028274.623191392,average,2
935,Village C,6034843.598378931,poor,1
936,Village C,3864990.132225753,poor,3
937,Village B,2758083.549587286,poor,3
938,Village C,962492.5868334193,average,4
939,Village C,8203895.013024792,poor,3
940,Village A,8360991.260829296,average,5
941,Village B,6120474.078976913,poor,4
942,Village B,3379232.61115003,good,4
943,Village B,6495404.230263293,poor,2
944,Village C,6897413.834986133,poor,0
945,Village C,4491503.737174532,good,3
946,Village C,5082737.087997781,poor,0
947,Village A,7463536.4589789845,good,0
948,Village C,1719077.2858871832,poor,0
949,Village A,6996845.646244348,poor,4
950,Village B,4381692.377286973,average,0
951,Village C,2774843.395977899,good,3
952,Village A,2939387.0534113226,poor,4
953,Village A,3270555.7309618234,good,3
954,Village C,2579858.559797594,average,4
955,Village B,8542777.948778031,good,1
956,Village B,5982405.877002003,poor,1
957,Village B,7128965.507217137,poor,1
958,Village A,6124736.5832333565,good,1
959,Village A,5122455.216940346,good,4
960,Village A,5149510.646731264,average,0
961,Village A,4204974.722180275,poor,2
962,Village B,4368435.247119659,poor,5
963,Village C,2183793.252374217,average,2
964,Village A,7163652.302080527,poor,1
965,Village A,1373533.4279939095,poor,0
966,Village B,2882778.8189416016,poor,3
967,Village C,9024068.261921221,average,0
968,Village C,5272345.766129654,poor,3
969,Village B,5355420.890060398,average,2
970,Village B,6274677.095535458,average,0
971,Village C,1919325.0137572088,average,0
972,Village A,2212413.2670599534,poor,5
973,Village C,4110211.3069023066,poor,2
974,Village B,3193278.0849046195,average,0
975,Village A,4850088.069981199,good,3
976,Village A,5971098.590604272,average,0
977,Village B,7778326.095741192,good,3
978,Village B,6622176.679579182,average,1
979,Village B,3011446.5766220912,average,0
980,Village C,4250071.844104414,poor,3
981,Village C,3706109.657500771,poor,2
982,Village A,2966878.241975301,average,1
983,Village B,2511649.7746443353,poor,0
984,Village A,8328624.77544908,average,5
985,Village A,5021284.4864652995,poor,3
986,Village A,4551539.586790504,average,5
987,Village A,5968515.133188603,average,0
988,Village B,6067492.207483146,average,3
989,Village A,7237651.307412842,good,0
990,Village B,3512676.773266469,poor,1
991,Village B,5805444.433745641,poor,1
992,Village C,3177652.0472983425,poor,0
993,Village B,4619684.112522543,good,0
994,Village C,5113485.134324108,average,4
995,Village B,5308967.9914381225,average,0
996,Village B,5220642.211694381,poor,0
997,Village B,6603661.965089839,average,5
998,Village C,3806023.218048456,poor,5
999,Village C,5363348.545806943,average,1
1000,Village A,3482190.3209592,good,5
1001,Village C,10841505.131771762,average,0
1002,Village C,3174271.3644727403,average,2
1003,Village C,3598694.6913108905,average,0
1004,Village C,6765296.154026239,average,4
1005,Village A,4141069.7129976833,poor,3
1006,Village C,6766092.255402058,average,1
1007,Village B,5306045.18745177,poor,5
1008,Village B,4193621.4668924194,poor,2
1009,Village C,3494489.3017504453,poor,3
1010,Village C,3422326.8767262544,average,2
1011,Village B,4215357.994974516,poor,1
1012,Village B,4651207.363310404,average,5
1013,Village A,3336237.5131522515,poor,4
1014,Village B,4781535.139626911,poor,1
1015,Village B,2811769.414663985,average,2
1016,Village C,6511802.433192704,poor,2
1017,Village B,6894724.798919929,average,1
1018,Village A,3591349.6195829376,average,0
1019,Village B,3479653.8897695593,good,1
1020,Village C,5355833.614019745,average,5
1021,Village C,7530732.186063129,poor,5
1022,Village B,7973327.328506348,poor,4
1023,Village C,2194514.5535274656,poor,1
1024,Village A,7012609.659303048,good,3
1025,Village A,4876893.32412961,poor,5
1026,Village B,4915620.59907893,poor,5
1027,Village B,6009424.731301121,poor,5
1028,Village B,4038085.0591677716,good,0
1029,Village C,7193401.264216609,poor,3
1030,Village A,7847924.5435396135,good,1
1031,Village A,7922568.555070474,poor,0
1032,Village C,1312170.42346944,poor,5
1033,Village A,4540685.46254314,poor,3
1034,Village B,1129538.830384485,good,3
1035,Village B,3469439.876113316,good,0
1036,Village B,900000.0,poor,5
1037,Village A,5900533.269278973,poor,0
1038,Village B,5438619.271160348,average,2
1039,Village C,4134797.7868864685,poor,5
1040,Village C,3417703.778899397,poor,0
1041,Village A,5628063.24870734,poor,1
1042,Village C,2977155.857257807,poor,5
1043,Village C,2841075.770465347,poor,4
1044,Village A,2595167.5961305816,poor,5
1045,Village B,4592318.138522702,poor,2
1046,Village B,3835384.8609344745,good,0
1047,Village B,4231523.9630726585,poor,4
1048,Village A,6043617.480037464,average,2
1049,Village C,6926593.2097189985,poor,1
1050,Village B,7900961.5697917715,average,5
1051,Village B,5120273.955936585,poor,4
1052,Village A,5695178.20512554,average,0
1053,Village B,5377692.714261828,poor,0
1054,Village A,1651628.6023721932,good,1
1055,Village C,4260605.888057827,poor,2
1056,Village A,4269803.554518673,poor,4
1057,Village A,3978374.3484607767,good,1
1058,Village A,4918121.342762324,average,2
1059,Village A,4561038.893571342,poor,3
1060,Village C,3027346.4721498843,good,3
1061,Village C,4697948.092305894,poor,2
1062,Village B,3721899.2058299384,poor,0
1063,Village C,900000.0,good,0
1064,Village C,2205862.1593790734,poor,3
1065,Village B,5177828.651626158,good,0
1066,Village C,7183782.628308219,poor,0
1067,Village A,900000.0,average,2
1068,Village A,3259216.7324926853,average,5
1069,Village B,5862907.667989519,good,2
1070,Village B,6756390.927506336,average,0
1071,Village B,4159772.8768479642,poor,2
1072,Village A,3634435.283157862,average,4
1073,Village C,7439421.499780387,poor,3
1074,Village A,6592185.411997138,average,5
1075,Village B,6717236.796152031,good,4
1076,Village C,4063871.995018509,average,4
1077,Village C,7227388.475367357,average,0
1078,Village A,1109862.5342725771,poor,0
1079,Village B,7262460.183318026,average,4
1080,Village A,4866935.693116221,poor,4
1081,Village C,5257868.38249563,average,1
1082,Village A,3109494.683845046,poor,1
1083,Village A,1371947.3037836985,average,3
1084,Village B,5215408.295583461,poor,4
1085,Village B,6102789.099182795,average,2
1086,Village C,6405384.769637531,poor,5
1087,Village A,6189557.191649172,good,1
1088,Village A,5736323.390106915,poor,0
1089,Village A,3152427.12761408,average,4
1090,Village C,6534952.145040066,poor,2
1091,Village C,2928755.305049343,average,5
1092,Village B,7214128.472130269,poor,2
1093,Village B,4832036.262387654,average,2
1094,Village B,4898581.560269033,poor,0
1095,Village A,6731853.236610204,average,1
1096,Village A,7002937.251068277,poor,2
1097,Village B,6541277.357900277,poor,5
1098,Village A,3359084.3008886627,average,1
1099,Village B,6525339.100877104,poor,3
1100,Village C,3370420.780059104,poor,0
1101,Village B,6575802.803455318,good,1
1102,Village C,2149673.607875471,good,1
1103,Village A,4812639.876123271,average,2
1104,Village B,3358217.7209886573,poor,5
1105,Village A,6739871.304896052,poor,2
1106,Village C,7230333.548178026,average,5
1107,Village C,5397993.027583865,poor,0
1108,Village C,5332218.287875769,good,1
1109,Village A,6408354.244962271,poor,4
1110,Village A,7242229.759898236,good,5
1111,Village A,5074622.349324323,average,5
1112,Village A,4000649.350104039,average,2
1113,Village C,6294534.972880976,poor,2
1114,Village C,1282545.2578126579,good,3
1115,Village B,6819303.079117651,poor,5
1116,Village B,3579626.101116576,average,0
1117,Village A,4519544.267455102,good,1
1118,Village C,6832102.646236622,poor,1
1119,Village C,4168980.967220618,poor,1
1120,Village C,6294817.757149606,average,5
